STATION,DATE,HourlyDryBulbTemperature,HourlyRelativeHumidity
CYUL:9:CA,2013-07-19T05:00:00Z,73,88
CYUL:9:CA,2013-07-19T06:00:00Z,73,88
CYUL:9:CA,2013-07-19T07:00:00Z,73,88
CYUL:9:CA,2013-07-19T08:00:00Z,73,88
CYUL:9:CA,2013-07-19T09:00:00Z,73,88
CYUL:9:CA,2013-07-19T10:00:00Z,73,88
CYUL:9:CA,2013-07-19T11:00:00Z,74.6,90
CYUL:9:CA,2013-07-19T12:00:00Z,75,88.75
CYUL:9:CA,2013-07-19T13:00:00Z,75,94
CYUL:9:CA,2013-07-19T14:00:00Z,81,79
CYUL:9:CA,2013-07-19T15:00:00Z,82,74
CYUL:9:CA,2013-07-19T16:00:00Z,86,66
CYUL:9:CA,2013-07-19T17:00:00Z,88,66
CYUL:9:CA,2013-07-19T18:00:00Z,90,62
CYUL:9:CA,2013-07-19T19:00:00Z,90,59
CYUL:9:CA,2013-07-19T20:00:00Z,90.5,53.5
CYUL:9:CA,2013-07-19T21:00:00Z,72.6,87.2
CYUL:9:CA,2013-07-19T22:00:00Z,72.5,89.5
CYUL:9:CA,2013-07-19T23:00:00Z,73,88
CYUL:9:CA,2013-07-20T00:00:00Z,72.5,88
CYUL:9:CA,2013-07-20T01:00:00Z,72,88
CYUL:9:CA,2013-07-20T02:00:00Z,72,88
CYUL:9:CA,2013-07-20T03:00:00Z,72,88
CYUL:9:CA,2013-07-20T04:00:00Z,73,78
CYUL:9:CA,2013-07-20T05:00:00Z,72,83
CYUL:9:CA,2013-07-20T06:00:00Z,72,88
CYUL:9:CA,2013-07-20T07:00:00Z,72,88
CYUL:9:CA,2013-07-20T08:00:00Z,72,88
CYUL:9:CA,2013-07-20T09:00:00Z,72,88
CYUL:9:CA,2013-07-20T10:00:00Z,72,88
CYUL:9:CA,2013-07-20T11:00:00Z,72,88
CYUL:9:CA,2013-07-20T12:00:00Z,73,83
CYUL:9:CA,2013-07-20T13:00:00Z,71.6,95.2
CYUL:9:CA,2013-07-20T14:00:00Z,72,94
CYUL:9:CA,2013-07-20T15:00:00Z,73,88
CYUL:9:CA,2013-07-20T16:00:00Z,75,83
CYUL:9:CA,2013-07-20T17:00:00Z,77,78
CYUL:9:CA,2013-07-20T18:00:00Z,81,61
CYUL:9:CA,2013-07-20T19:00:00Z,82,51
CYUL:9:CA,2013-07-20T20:00:00Z,82,51
CYUL:9:CA,2013-07-20T21:00:00Z,82,48
CYUL:9:CA,2013-07-20T22:00:00Z,79,47
CYUL:9:CA,2013-07-20T23:00:00Z,79,44
CYUL:9:CA,2013-07-21T00:00:00Z,77,50
CYUL:9:CA,2013-07-21T01:00:00Z,75,50
CYUL:9:CA,2013-07-21T02:00:00Z,73,53
CYUL:9:CA,2013-07-21T03:00:00Z,72,50
CYUL:9:CA,2013-07-21T04:00:00Z,68,56
CYUL:9:CA,2013-07-21T05:00:00Z,66,56
CYUL:9:CA,2013-07-21T06:00:00Z,64,56
CYUL:9:CA,2013-07-21T07:00:00Z,63,59
CYUL:9:CA,2013-07-21T08:00:00Z,61,63
CYUL:9:CA,2013-07-21T09:00:00Z,61,59
CYUL:9:CA,2013-07-21T10:00:00Z,59,63
CYUL:9:CA,2013-07-21T11:00:00Z,57,67
CYUL:9:CA,2013-07-21T12:00:00Z,59,59
CYUL:9:CA,2013-07-21T13:00:00Z,59,59
CYUL:9:CA,2013-07-21T14:00:00Z,61,52
CYUL:9:CA,2013-07-21T15:00:00Z,64,49
CYUL:9:CA,2013-07-21T16:00:00Z,64,45
CYUL:9:CA,2013-07-21T17:00:00Z,66,46
CYUL:9:CA,2013-07-21T18:00:00Z,68,46
CYUL:9:CA,2013-07-21T19:00:00Z,68,46
CYUL:9:CA,2013-07-21T20:00:00Z,70,46
CYUL:9:CA,2013-07-21T21:00:00Z,70,43
CYUL:9:CA,2013-07-21T22:00:00Z,70,46
CYUL:9:CA,2013-07-21T23:00:00Z,70,46
CYUL:9:CA,2013-07-22T00:00:00Z,70,49
CYUL:9:CA,2013-07-22T01:00:00Z,70,43
CYUL:9:CA,2013-07-22T02:00:00Z,66,49
CYUL:9:CA,2013-07-22T03:00:00Z,64,56
CYUL:9:CA,2013-07-22T04:00:00Z,63,63
CYUL:9:CA,2013-07-22T05:00:00Z,64,56
CYUL:9:CA,2013-07-22T06:00:00Z,61,68
CYUL:9:CA,2013-07-22T07:00:00Z,61,72
CYUL:9:CA,2013-07-22T08:00:00Z,57,77
CYUL:9:CA,2013-07-22T09:00:00Z,57,82
CYUL:9:CA,2013-07-22T10:00:00Z,57,82
CYUL:9:CA,2013-07-22T11:00:00Z,57,82
CYUL:9:CA,2013-07-22T12:00:00Z,59,77
CYUL:9:CA,2013-07-22T13:00:00Z,61,72
CYUL:9:CA,2013-07-22T14:00:00Z,64,68
CYUL:9:CA,2013-07-22T15:00:00Z,68,56
CYUL:9:CA,2013-07-22T16:00:00Z,70,49
CYUL:9:CA,2013-07-22T17:00:00Z,73,47
CYUL:9:CA,2013-07-22T18:00:00Z,73,38
CYUL:9:CA,2013-07-22T19:00:00Z,75,44
CYUL:9:CA,2013-07-22T20:00:00Z,75,44
CYUL:9:CA,2013-07-22T21:00:00Z,77,41
CYUL:9:CA,2013-07-22T22:00:00Z,77,44
CYUL:9:CA,2013-07-22T23:00:00Z,77,41
CYUL:9:CA,2013-07-23T00:00:00Z,75,44
CYUL:9:CA,2013-07-23T01:00:00Z,73,50
CYUL:9:CA,2013-07-23T02:00:00Z,72,57
CYUL:9:CA,2013-07-23T03:00:00Z,70,60
CYUL:9:CA,2013-07-23T04:00:00Z,70,56
CYUL:9:CA,2013-07-23T05:00:00Z,70,53
CYUL:9:CA,2013-07-23T06:00:00Z,68,60
CYUL:9:CA,2013-07-23T07:00:00Z,68,60
CYUL:9:CA,2013-07-23T08:00:00Z,72,57
CYUL:9:CA,2013-07-23T09:00:00Z,70,60
CYUL:9:CA,2013-07-23T10:00:00Z,66,83
CYUL:9:CA,2013-07-23T11:00:00Z,66,83
CYUL:9:CA,2013-07-23T12:00:00Z,67,80.5
CYUL:9:CA,2013-07-23T13:00:00Z,68,91
CYUL:9:CA,2013-07-23T14:00:00Z,70,94
CYUL:9:CA,2013-07-23T15:00:00Z,70,94
CYUL:9:CA,2013-07-23T16:00:00Z,70,94
CYUL:9:CA,2013-07-23T17:00:00Z,72,88
CYUL:9:CA,2013-07-23T18:00:00Z,73,83
CYUL:9:CA,2013-07-23T19:00:00Z,77,78
CYUL:9:CA,2013-07-23T20:00:00Z,79,69
CYUL:9:CA,2013-07-23T21:00:00Z,79,74
CYUL:9:CA,2013-07-23T22:00:00Z,81,65
CYUL:9:CA,2013-07-23T23:00:00Z,81,65
CYUL:9:CA,2013-07-24T00:00:00Z,79,69
CYUL:9:CA,2013-07-24T01:00:00Z,77,74
CYUL:9:CA,2013-07-24T02:00:00Z,75.33333333,73.66666667
CYUL:9:CA,2013-07-24T03:00:00Z,72,78
CYUL:9:CA,2013-07-24T04:00:00Z,70,88
CYUL:9:CA,2013-07-24T05:00:00Z,70,88
CYUL:9:CA,2013-07-24T06:00:00Z,72,83
CYUL:9:CA,2013-07-24T07:00:00Z,72,83
CYUL:9:CA,2013-07-24T08:00:00Z,70,88
CYUL:9:CA,2013-07-24T09:00:00Z,68,83
CYUL:9:CA,2013-07-24T10:00:00Z,64,77
CYUL:9:CA,2013-07-24T11:00:00Z,63,77
CYUL:9:CA,2013-07-24T12:00:00Z,59,72
CYUL:9:CA,2013-07-24T13:00:00Z,59,72
CYUL:9:CA,2013-07-24T14:00:00Z,57,77
CYUL:9:CA,2013-07-24T15:00:00Z,59,63
CYUL:9:CA,2013-07-24T16:00:00Z,59,63
CYUL:9:CA,2013-07-24T17:00:00Z,59,67
CYUL:9:CA,2013-07-24T18:00:00Z,59,63
CYUL:9:CA,2013-07-24T19:00:00Z,59,63
CYUL:9:CA,2013-07-24T20:00:00Z,61,55
CYUL:9:CA,2013-07-24T21:00:00Z,61,52
CYUL:9:CA,2013-07-24T22:00:00Z,61,55
CYUL:9:CA,2013-07-24T23:00:00Z,61,55
CYUL:9:CA,2013-07-25T00:00:00Z,63,52
CYUL:9:CA,2013-07-25T01:00:00Z,61,55
CYUL:9:CA,2013-07-25T02:00:00Z,59,59
CYUL:9:CA,2013-07-25T03:00:00Z,57,67
CYUL:9:CA,2013-07-25T04:00:00Z,55,77
CYUL:9:CA,2013-07-25T05:00:00Z,55,72
CYUL:9:CA,2013-07-25T06:00:00Z,54,77
CYUL:9:CA,2013-07-25T07:00:00Z,52,82
CYUL:9:CA,2013-07-25T08:00:00Z,50,82
CYUL:9:CA,2013-07-25T09:00:00Z,52,76
CYUL:9:CA,2013-07-25T10:00:00Z,50,87
CYUL:9:CA,2013-07-25T11:00:00Z,50,87
CYUL:9:CA,2013-07-25T12:00:00Z,54,77
CYUL:9:CA,2013-07-25T13:00:00Z,57,67
CYUL:9:CA,2013-07-25T14:00:00Z,59,55
CYUL:9:CA,2013-07-25T15:00:00Z,61,55
CYUL:9:CA,2013-07-25T16:00:00Z,64,45
CYUL:9:CA,2013-07-25T17:00:00Z,66,43
CYUL:9:CA,2013-07-25T18:00:00Z,68,43
CYUL:9:CA,2013-07-25T19:00:00Z,69,40
CYUL:9:CA,2013-07-25T20:00:00Z,70,43
CYUL:9:CA,2013-07-25T21:00:00Z,72,38
CYUL:9:CA,2013-07-25T22:00:00Z,73,36
CYUL:9:CA,2013-07-25T23:00:00Z,72,35
CYUL:9:CA,2013-07-26T00:00:00Z,72,38
CYUL:9:CA,2013-07-26T01:00:00Z,68,46
CYUL:9:CA,2013-07-26T02:00:00Z,66,52
CYUL:9:CA,2013-07-26T03:00:00Z,64,56
CYUL:9:CA,2013-07-26T04:00:00Z,64,56
CYUL:9:CA,2013-07-26T05:00:00Z,63,63
CYUL:9:CA,2013-07-26T06:00:00Z,59,72
CYUL:9:CA,2013-07-26T07:00:00Z,57,82
CYUL:9:CA,2013-07-26T08:00:00Z,57,82
CYUL:9:CA,2013-07-26T09:00:00Z,57,82
CYUL:9:CA,2013-07-26T10:00:00Z,55,82
CYUL:9:CA,2013-07-26T11:00:00Z,55,82
CYUL:9:CA,2013-07-26T12:00:00Z,57,82
CYUL:9:CA,2013-07-26T13:00:00Z,61,77
CYUL:9:CA,2013-07-26T14:00:00Z,64,73
CYUL:9:CA,2013-07-26T15:00:00Z,66,68
CYUL:9:CA,2013-07-26T16:00:00Z,68,64
CYUL:9:CA,2013-07-26T17:00:00Z,72,64
CYUL:9:CA,2013-07-26T18:00:00Z,73,57
CYUL:9:CA,2013-07-26T19:00:00Z,75,50
CYUL:9:CA,2013-07-26T20:00:00Z,75,44
CYUL:9:CA,2013-07-26T21:00:00Z,75,50
CYUL:9:CA,2013-07-26T22:00:00Z,73,44
CYUL:9:CA,2013-07-26T23:00:00Z,75,36
CYUL:9:CA,2013-07-27T00:00:00Z,73,47
CYUL:9:CA,2013-07-27T01:00:00Z,70,53
CYUL:9:CA,2013-07-27T02:00:00Z,68,60
CYUL:9:CA,2013-07-27T03:00:00Z,68,60
CYUL:9:CA,2013-07-27T04:00:00Z,66,68
CYUL:9:CA,2013-07-27T05:00:00Z,66,73
CYUL:9:CA,2013-07-27T06:00:00Z,63,82
CYUL:9:CA,2013-07-27T07:00:00Z,59,88
CYUL:9:CA,2013-07-27T08:00:00Z,61,88
CYUL:9:CA,2013-07-27T09:00:00Z,59,88
CYUL:9:CA,2013-07-27T10:00:00Z,59,94
CYUL:9:CA,2013-07-27T11:00:00Z,59,88
CYUL:9:CA,2013-07-27T12:00:00Z,61,88
CYUL:9:CA,2013-07-27T13:00:00Z,64,77
CYUL:9:CA,2013-07-27T14:00:00Z,66,73
CYUL:9:CA,2013-07-27T15:00:00Z,70,68
CYUL:9:CA,2013-07-27T16:00:00Z,72,64
CYUL:9:CA,2013-07-27T17:00:00Z,73,53
CYUL:9:CA,2013-07-27T18:00:00Z,75,50
CYUL:9:CA,2013-07-27T19:00:00Z,77,47
CYUL:9:CA,2013-07-27T20:00:00Z,79,44
CYUL:9:CA,2013-07-27T21:00:00Z,79,44
CYUL:9:CA,2013-07-27T22:00:00Z,79,42
CYUL:9:CA,2013-07-27T23:00:00Z,79,47
CYUL:9:CA,2013-07-28T00:00:00Z,79,47
CYUL:9:CA,2013-07-28T01:00:00Z,75,50
CYUL:9:CA,2013-07-28T02:00:00Z,75,50
CYUL:9:CA,2013-07-28T03:00:00Z,75,50
CYUL:9:CA,2013-07-28T04:00:00Z,75,57
CYUL:9:CA,2013-07-28T05:00:00Z,73,65
CYUL:9:CA,2013-07-28T06:00:00Z,73,65
CYUL:9:CA,2013-07-28T07:00:00Z,72,69
CYUL:9:CA,2013-07-28T08:00:00Z,70,73
CYUL:9:CA,2013-07-28T09:00:00Z,70,73
CYUL:9:CA,2013-07-28T10:00:00Z,70,78
CYUL:9:CA,2013-07-28T11:00:00Z,70,78
CYUL:9:CA,2013-07-28T12:00:00Z,70,78
CYUL:9:CA,2013-07-28T13:00:00Z,70,78
CYUL:9:CA,2013-07-28T14:00:00Z,73,73
CYUL:9:CA,2013-07-28T15:00:00Z,75,69
CYUL:9:CA,2013-07-28T16:00:00Z,77,69
CYUL:9:CA,2013-07-28T17:00:00Z,77,69
CYUL:9:CA,2013-07-28T18:00:00Z,78,65
CYUL:9:CA,2013-07-28T19:00:00Z,76,71
CYUL:9:CA,2013-07-28T20:00:00Z,77,69
CYUL:9:CA,2013-07-28T21:00:00Z,74.6,77.4
CYUL:9:CA,2013-07-28T22:00:00Z,72,88
CYUL:9:CA,2013-07-28T23:00:00Z,70,94
CYUL:9:CA,2013-07-29T00:00:00Z,69,91
CYUL:9:CA,2013-07-29T01:00:00Z,68,94
CYUL:9:CA,2013-07-29T02:00:00Z,66,98
CYUL:9:CA,2013-07-29T03:00:00Z,66,94
CYUL:9:CA,2013-07-29T04:00:00Z,66,94
CYUL:9:CA,2013-07-29T05:00:00Z,66,94
CYUL:9:CA,2013-07-29T06:00:00Z,66,94
CYUL:9:CA,2013-07-29T07:00:00Z,66,88
CYUL:9:CA,2013-07-29T08:00:00Z,64,94
CYUL:9:CA,2013-07-29T09:00:00Z,64,88
CYUL:9:CA,2013-07-29T10:00:00Z,64,83
CYUL:9:CA,2013-07-29T11:00:00Z,63,82
CYUL:9:CA,2013-07-29T12:00:00Z,63,88
CYUL:9:CA,2013-07-29T13:00:00Z,66,78
CYUL:9:CA,2013-07-29T14:00:00Z,68,64
CYUL:9:CA,2013-07-29T15:00:00Z,70,60
CYUL:9:CA,2013-07-29T16:00:00Z,72,64
CYUL:9:CA,2013-07-29T17:00:00Z,73,61
CYUL:9:CA,2013-07-29T18:00:00Z,67.25,74.75
CYUL:9:CA,2013-07-29T19:00:00Z,70,73
CYUL:9:CA,2013-07-29T20:00:00Z,68,64
CYUL:9:CA,2013-07-29T21:00:00Z,70,64
CYUL:9:CA,2013-07-29T22:00:00Z,72,60
CYUL:9:CA,2013-07-29T23:00:00Z,73,53
CYUL:9:CA,2013-07-30T00:00:00Z,73,53
CYUL:9:CA,2013-07-30T01:00:00Z,70,56
CYUL:9:CA,2013-07-30T02:00:00Z,66,68
CYUL:9:CA,2013-07-30T03:00:00Z,66,68
CYUL:9:CA,2013-07-30T04:00:00Z,64,73
CYUL:9:CA,2013-07-30T05:00:00Z,63,77
CYUL:9:CA,2013-07-30T06:00:00Z,63,77
CYUL:9:CA,2013-07-30T07:00:00Z,63,77
CYUL:9:CA,2013-07-30T08:00:00Z,61,82
CYUL:9:CA,2013-07-30T09:00:00Z,59,88
CYUL:9:CA,2013-07-30T10:00:00Z,59,88
CYUL:9:CA,2013-07-30T11:00:00Z,58,91
CYUL:9:CA,2013-07-30T12:00:00Z,59.66666667,88
CYUL:9:CA,2013-07-30T13:00:00Z,61,88
CYUL:9:CA,2013-07-30T14:00:00Z,63,82
CYUL:9:CA,2013-07-30T15:00:00Z,66,73
CYUL:9:CA,2013-07-30T16:00:00Z,70,64
CYUL:9:CA,2013-07-30T17:00:00Z,72,60
CYUL:9:CA,2013-07-30T18:00:00Z,73,53
CYUL:9:CA,2013-07-30T19:00:00Z,72,60
CYUL:9:CA,2013-07-30T20:00:00Z,75,53
CYUL:9:CA,2013-07-30T21:00:00Z,75,53
CYUL:9:CA,2013-07-30T22:00:00Z,75,53
CYUL:9:CA,2013-07-30T23:00:00Z,73,53
CYUL:9:CA,2013-07-31T00:00:00Z,73,53
CYUL:9:CA,2013-07-31T01:00:00Z,72,57
CYUL:9:CA,2013-07-31T02:00:00Z,68,60
CYUL:9:CA,2013-07-31T03:00:00Z,66,68
CYUL:9:CA,2013-07-31T04:00:00Z,66,73
CYUL:9:CA,2013-07-31T05:00:00Z,66,73
CYUL:9:CA,2013-07-31T06:00:00Z,64,77
CYUL:9:CA,2013-07-31T07:00:00Z,64,77
CYUL:9:CA,2013-07-31T08:00:00Z,63,82
CYUL:9:CA,2013-07-31T09:00:00Z,63,88
CYUL:9:CA,2013-07-31T10:00:00Z,61,94
CYUL:9:CA,2013-07-31T11:00:00Z,61,94
CYUL:9:CA,2013-07-31T12:00:00Z,63,88
CYUL:9:CA,2013-07-31T13:00:00Z,66,83
CYUL:9:CA,2013-07-31T14:00:00Z,68,83
CYUL:9:CA,2013-07-31T15:00:00Z,72,73
CYUL:9:CA,2013-07-31T16:00:00Z,73,65
CYUL:9:CA,2013-07-31T17:00:00Z,77,61
CYUL:9:CA,2013-07-31T18:00:00Z,77,61
CYUL:9:CA,2013-07-31T19:00:00Z,77,57
CYUL:9:CA,2013-07-31T20:00:00Z,79,47
CYUL:9:CA,2013-07-31T21:00:00Z,79,42
CYUL:9:CA,2013-07-31T22:00:00Z,79,42
CYUL:9:CA,2013-07-31T23:00:00Z,79,47
CYUL:9:CA,2013-08-01T00:00:00Z,77,50
CYUL:9:CA,2013-08-01T01:00:00Z,75,57
CYUL:9:CA,2013-08-01T02:00:00Z,73,61
CYUL:9:CA,2013-08-01T03:00:00Z,73,65
CYUL:9:CA,2013-08-01T04:00:00Z,72,69
CYUL:9:CA,2013-08-01T05:00:00Z,72,73
CYUL:9:CA,2013-08-01T06:00:00Z,72,73
CYUL:9:CA,2013-08-01T07:00:00Z,70,73
CYUL:9:CA,2013-08-01T08:00:00Z,70,73
CYUL:9:CA,2013-08-01T09:00:00Z,68,78
CYUL:9:CA,2013-08-01T10:00:00Z,68,78
CYUL:9:CA,2013-08-01T11:00:00Z,68,78
CYUL:9:CA,2013-08-01T12:00:00Z,68,78
CYUL:9:CA,2013-08-01T13:00:00Z,68,78
CYUL:9:CA,2013-08-01T14:00:00Z,70,73
CYUL:9:CA,2013-08-01T15:00:00Z,73,65
CYUL:9:CA,2013-08-01T16:00:00Z,75,65
CYUL:9:CA,2013-08-01T17:00:00Z,79,61
CYUL:9:CA,2013-08-01T18:00:00Z,78,61
CYUL:9:CA,2013-08-01T19:00:00Z,69.8,80.4
CYUL:9:CA,2013-08-01T20:00:00Z,68,91
CYUL:9:CA,2013-08-01T21:00:00Z,72,88
CYUL:9:CA,2013-08-01T22:00:00Z,72,83
CYUL:9:CA,2013-08-01T23:00:00Z,71.33333333,84.66666667
CYUL:9:CA,2013-08-02T00:00:00Z,70,88
CYUL:9:CA,2013-08-02T01:00:00Z,68,94
CYUL:9:CA,2013-08-02T02:00:00Z,68,94
CYUL:9:CA,2013-08-02T03:00:00Z,68,94
CYUL:9:CA,2013-08-02T04:00:00Z,68,94
CYUL:9:CA,2013-08-02T05:00:00Z,66,94
CYUL:9:CA,2013-08-02T06:00:00Z,66,94
CYUL:9:CA,2013-08-02T07:00:00Z,64,94
CYUL:9:CA,2013-08-02T08:00:00Z,64,94
CYUL:9:CA,2013-08-02T09:00:00Z,64,100
CYUL:9:CA,2013-08-02T10:00:00Z,66,94
CYUL:9:CA,2013-08-02T11:00:00Z,66,94
CYUL:9:CA,2013-08-02T12:00:00Z,65.33333333,92
CYUL:9:CA,2013-08-02T13:00:00Z,66,88
CYUL:9:CA,2013-08-02T14:00:00Z,67,85.5
CYUL:9:CA,2013-08-02T15:00:00Z,70,73
CYUL:9:CA,2013-08-02T16:00:00Z,72,73
CYUL:9:CA,2013-08-02T17:00:00Z,73,65
CYUL:9:CA,2013-08-02T18:00:00Z,73,65
CYUL:9:CA,2013-08-02T19:00:00Z,75,61
CYUL:9:CA,2013-08-02T20:00:00Z,75,57
CYUL:9:CA,2013-08-02T21:00:00Z,74.33333333,60
CYUL:9:CA,2013-08-02T22:00:00Z,73,61
CYUL:9:CA,2013-08-02T23:00:00Z,75,57
CYUL:9:CA,2013-08-03T00:00:00Z,73,57
CYUL:9:CA,2013-08-03T01:00:00Z,72,64
CYUL:9:CA,2013-08-03T02:00:00Z,70,68
CYUL:9:CA,2013-08-03T03:00:00Z,70,68
CYUL:9:CA,2013-08-03T04:00:00Z,68,73
CYUL:9:CA,2013-08-03T05:00:00Z,68,78
CYUL:9:CA,2013-08-03T06:00:00Z,68,78
CYUL:9:CA,2013-08-03T07:00:00Z,66,83
CYUL:9:CA,2013-08-03T08:00:00Z,66,83
CYUL:9:CA,2013-08-03T09:00:00Z,64,77
CYUL:9:CA,2013-08-03T10:00:00Z,63,82
CYUL:9:CA,2013-08-03T11:00:00Z,63,82
CYUL:9:CA,2013-08-03T12:00:00Z,63,82
CYUL:9:CA,2013-08-03T13:00:00Z,64,77
CYUL:9:CA,2013-08-03T14:00:00Z,66,73
CYUL:9:CA,2013-08-03T15:00:00Z,64,77
CYUL:9:CA,2013-08-03T16:00:00Z,66,78
CYUL:9:CA,2013-08-03T17:00:00Z,70,64
CYUL:9:CA,2013-08-03T18:00:00Z,72,60
CYUL:9:CA,2013-08-03T19:00:00Z,71.5,58.5
CYUL:9:CA,2013-08-03T20:00:00Z,72,60
CYUL:9:CA,2013-08-03T21:00:00Z,70,68
CYUL:9:CA,2013-08-03T22:00:00Z,69,73
CYUL:9:CA,2013-08-03T23:00:00Z,72,60
CYUL:9:CA,2013-08-04T00:00:00Z,70,64
CYUL:9:CA,2013-08-04T01:00:00Z,69.33333333,66.66666667
CYUL:9:CA,2013-08-04T02:00:00Z,64,77
CYUL:9:CA,2013-08-04T03:00:00Z,63,88
CYUL:9:CA,2013-08-04T04:00:00Z,63,92
CYUL:9:CA,2013-08-04T05:00:00Z,61,94
CYUL:9:CA,2013-08-04T06:00:00Z,61,94
CYUL:9:CA,2013-08-04T07:00:00Z,61,94
CYUL:9:CA,2013-08-04T08:00:00Z,61,88
CYUL:9:CA,2013-08-04T09:00:00Z,59,94
CYUL:9:CA,2013-08-04T10:00:00Z,59,94
CYUL:9:CA,2013-08-04T11:00:00Z,59,94
CYUL:9:CA,2013-08-04T12:00:00Z,59,94
CYUL:9:CA,2013-08-04T13:00:00Z,61,94
CYUL:9:CA,2013-08-04T14:00:00Z,63,88
CYUL:9:CA,2013-08-04T15:00:00Z,64,77
CYUL:9:CA,2013-08-04T16:00:00Z,67,62
CYUL:9:CA,2013-08-04T17:00:00Z,68,64
CYUL:9:CA,2013-08-04T18:00:00Z,68,60
CYUL:9:CA,2013-08-04T19:00:00Z,69.33333333,56.66666667
CYUL:9:CA,2013-08-04T20:00:00Z,68,54
CYUL:9:CA,2013-08-04T21:00:00Z,63.5,70
CYUL:9:CA,2013-08-04T22:00:00Z,64,68
CYUL:9:CA,2013-08-04T23:00:00Z,67,64
CYUL:9:CA,2013-08-05T00:00:00Z,66,62.66666667
CYUL:9:CA,2013-08-05T01:00:00Z,63.5,66
CYUL:9:CA,2013-08-05T02:00:00Z,63,68
CYUL:9:CA,2013-08-05T03:00:00Z,61,77
CYUL:9:CA,2013-08-05T04:00:00Z,61,68
CYUL:9:CA,2013-08-05T05:00:00Z,59,72
CYUL:9:CA,2013-08-05T06:00:00Z,57,77
CYUL:9:CA,2013-08-05T07:00:00Z,55,77
CYUL:9:CA,2013-08-05T08:00:00Z,54,77
CYUL:9:CA,2013-08-05T09:00:00Z,54,77
CYUL:9:CA,2013-08-05T10:00:00Z,52,82
CYUL:9:CA,2013-08-05T11:00:00Z,52,82
CYUL:9:CA,2013-08-05T12:00:00Z,55,77
CYUL:9:CA,2013-08-05T13:00:00Z,57,59
CYUL:9:CA,2013-08-05T14:00:00Z,59,51
CYUL:9:CA,2013-08-05T15:00:00Z,61,45
CYUL:9:CA,2013-08-05T16:00:00Z,63,48
CYUL:9:CA,2013-08-05T17:00:00Z,66,46
CYUL:9:CA,2013-08-05T18:00:00Z,68,43
CYUL:9:CA,2013-08-05T19:00:00Z,70,43
CYUL:9:CA,2013-08-05T20:00:00Z,72,41
CYUL:9:CA,2013-08-05T21:00:00Z,72,41
CYUL:9:CA,2013-08-05T22:00:00Z,72,41
CYUL:9:CA,2013-08-05T23:00:00Z,72,43
CYUL:9:CA,2013-08-06T00:00:00Z,70,46
CYUL:9:CA,2013-08-06T01:00:00Z,68,52
CYUL:9:CA,2013-08-06T02:00:00Z,64,59
CYUL:9:CA,2013-08-06T03:00:00Z,64,59
CYUL:9:CA,2013-08-06T04:00:00Z,63,63
CYUL:9:CA,2013-08-06T05:00:00Z,63,63
CYUL:9:CA,2013-08-06T06:00:00Z,61,72
CYUL:9:CA,2013-08-06T07:00:00Z,61,77
CYUL:9:CA,2013-08-06T08:00:00Z,59,82
CYUL:9:CA,2013-08-06T09:00:00Z,59,77
CYUL:9:CA,2013-08-06T10:00:00Z,57,88
CYUL:9:CA,2013-08-06T11:00:00Z,59,82
CYUL:9:CA,2013-08-06T12:00:00Z,59,88
CYUL:9:CA,2013-08-06T13:00:00Z,63,77
CYUL:9:CA,2013-08-06T14:00:00Z,66,68
CYUL:9:CA,2013-08-06T15:00:00Z,68,64
CYUL:9:CA,2013-08-06T16:00:00Z,72,64
CYUL:9:CA,2013-08-06T17:00:00Z,73,53
CYUL:9:CA,2013-08-06T18:00:00Z,73,53
CYUL:9:CA,2013-08-06T19:00:00Z,75,47
CYUL:9:CA,2013-08-06T20:00:00Z,75,50
CYUL:9:CA,2013-08-06T21:00:00Z,77,44
CYUL:9:CA,2013-08-06T22:00:00Z,77,41
CYUL:9:CA,2013-08-06T23:00:00Z,75,41
CYUL:9:CA,2013-08-07T00:00:00Z,73,50
CYUL:9:CA,2013-08-07T01:00:00Z,72,53
CYUL:9:CA,2013-08-07T02:00:00Z,72,53
CYUL:9:CA,2013-08-07T03:00:00Z,70,60
CYUL:9:CA,2013-08-07T04:00:00Z,68,60
CYUL:9:CA,2013-08-07T05:00:00Z,68,60
CYUL:9:CA,2013-08-07T06:00:00Z,66,64
CYUL:9:CA,2013-08-07T07:00:00Z,64,68
CYUL:9:CA,2013-08-07T08:00:00Z,63,72
CYUL:9:CA,2013-08-07T09:00:00Z,63,72
CYUL:9:CA,2013-08-07T10:00:00Z,63,72
CYUL:9:CA,2013-08-07T11:00:00Z,63,77
CYUL:9:CA,2013-08-07T12:00:00Z,63,77
CYUL:9:CA,2013-08-07T13:00:00Z,66,73
CYUL:9:CA,2013-08-07T14:00:00Z,70,64
CYUL:9:CA,2013-08-07T15:00:00Z,72,60
CYUL:9:CA,2013-08-07T16:00:00Z,75,61
CYUL:9:CA,2013-08-07T17:00:00Z,77,57
CYUL:9:CA,2013-08-07T18:00:00Z,79,54
CYUL:9:CA,2013-08-07T19:00:00Z,79,57
CYUL:9:CA,2013-08-07T20:00:00Z,81,51
CYUL:9:CA,2013-08-07T21:00:00Z,79,54
CYUL:9:CA,2013-08-07T22:00:00Z,77,57
CYUL:9:CA,2013-08-07T23:00:00Z,77,57
CYUL:9:CA,2013-08-08T00:00:00Z,75,61
CYUL:9:CA,2013-08-08T01:00:00Z,73,71
CYUL:9:CA,2013-08-08T02:00:00Z,73,69
